AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.06,-0.46,12.38,0.01,0.14,-0.09,1721743411191,paving_stone
-0.09,-2.26,5.82,0.15,-0.11,-0.11,1721743411200,paving_stone
-1.7,0.14,6.94,-0.08,0.1,-0.14,1721743411209,paving_stone
-2.18,1.45,15.87,-0.0,-0.01,0.01,1721743411218,paving_stone
-1.7,3.38,13.87,0.13,-0.0,0.07,1721743411227,paving_stone
0.35,-0.41,9.76,0.04,-0.02,0.04,1721743411237,paving_stone
0.29,2.5,14.31,0.05,0.0,0.01,1721743411246,paving_stone
1.26,2.61,7.56,0.14,-0.05,0.02,1721743411255,paving_stone
2.53,3.69,5.31,0.04,0.15,-0.04,1721743411264,paving_stone
1.07,-2.61,6.76,-0.07,0.04,-0.27,1721743411273,paving_stone
-2.51,-1.21,7.15,0.02,0.01,-0.41,1721743411282,paving_stone
-4.23,-1.23,7.06,-0.01,0.03,-0.16,1721743411291,paving_stone
-0.8,0.57,13.49,-0.12,0.1,0.23,1721743411305,paving_stone
0.17,2.14,15.5,-0.07,0.14,0.2,1721743411309,paving_stone
2.77,0.95,12.92,0.06,-0.1,0.1,1721743411318,paving_stone
3.36,1.18,7.38,0.03,0.05,-0.19,1721743411327,paving_stone
1.86,0.83,12.41,-0.03,0.03,-0.38,1721743411336,paving_stone
-2.7,1.86,11.9,0.13,-0.09,-0.41,1721743411345,paving_stone
-2.72,2.41,8.58,0.08,0.11,-0.14,1721743411354,paving_stone
-1.92,-1.72,7.95,-0.03,0.02,0.15,1721743411363,paving_stone
0.8,0.11,14.22,-0.04,0.24,-0.02,1721743411372,paving_stone
1.53,1.73,12.71,0.11,-0.1,-0.11,1721743411381,paving_stone
0.75,2.49,9.24,0.07,0.12,-0.24,1721743411390,paving_stone
0.08,0.79,9.04,0.03,0.02,-0.22,1721743411399,paving_stone
-1.38,1.35,11.66,-0.05,0.13,-0.22,1721743411408,paving_stone
-1.51,-0.05,12.22,0.07,-0.0,-0.12,1721743411417,paving_stone
-0.17,-1.42,10.02,-0.03,0.13,-0.04,1721743411426,paving_stone
0.29,4.14,13.18,0.07,0.09,-0.06,1721743411435,paving_stone
1.55,-1.98,7.75,0.03,0.06,-0.12,1721743411444,paving_stone
-0.12,2.82,12.17,0.02,0.1,-0.23,1721743411453,paving_stone
-0.62,-0.24,10.06,0.13,0.05,-0.24,1721743411462,paving_stone
-2.29,5.12,11.62,0.15,0.1,-0.12,1721743411471,paving_stone
-0.07,4.16,8.95,0.22,0.14,-0.03,1721743411480,paving_stone
1.52,1.85,6.43,0.07,0.12,-0.07,1721743411489,paving_stone
1.99,-1.03,9.02,-0.01,0.15,-0.32,1721743411498,paving_stone
-0.3,0.57,11.77,0.02,0.08,-0.44,1721743411507,paving_stone
-2.36,-1.02,7.07,0.03,0.07,-0.36,1721743411516,paving_stone
-4.2,-1.95,7.16,-0.02,0.14,-0.2,1721743411526,paving_stone
-2.5,3.37,10.48,-0.01,0.16,0.04,1721743411535,paving_stone
-0.61,8.06,13.37,0.06,0.17,0.05,1721743411545,paving_stone
1.7,0.25,9.3,-0.03,0.1,-0.09,1721743411554,paving_stone
1.01,-6.38,9.49,-0.15,0.14,-0.33,1721743411563,paving_stone
-1.33,-2.79,12.59,-0.13,0.13,-0.43,1721743411572,paving_stone
-4.18,3.89,14.57,-0.01,0.11,-0.23,1721743411581,paving_stone
-4.06,0.73,9.22,-0.0,0.05,0.01,1721743411590,paving_stone
-2.24,-0.46,6.71,-0.07,0.16,0.1,1721743411599,paving_stone
1.16,-3.63,10.16,-0.2,0.13,0.14,1721743411608,paving_stone
1.3,6.29,15.79,-0.0,0.19,0.02,1721743411617,paving_stone
3.8,3.04,9.11,-0.01,0.02,-0.11,1721743411626,paving_stone
-0.39,1.88,11.0,-0.07,0.13,-0.33,1721743411635,paving_stone
-1.27,-2.47,8.53,-0.0,-0.02,-0.19,1721743411644,paving_stone
-2.06,1.07,4.76,-0.07,0.18,0.11,1721743411653,paving_stone
1.18,2.8,7.26,-0.15,0.18,0.19,1721743411662,paving_stone
1.9,1.55,9.79,-0.19,0.15,-0.08,1721743411671,paving_stone
1.01,0.12,12.42,-0.14,0.13,-0.34,1721743411680,paving_stone
-0.9,-2.12,11.64,-0.15,0.12,-0.23,1721743411689,paving_stone
-2.99,-1.64,11.37,-0.17,0.2,-0.05,1721743411698,paving_stone
-1.32,-0.72,14.47,-0.14,0.24,-0.01,1721743411707,paving_stone
-0.85,2.65,11.42,-0.05,0.01,0.1,1721743411716,paving_stone
2.88,2.93,7.4,0.01,0.23,0.06,1721743411725,paving_stone
3.06,-4.98,5.96,-0.21,0.01,-0.12,1721743411734,paving_stone
0.28,-1.26,20.64,-0.13,0.36,-0.42,1721743411743,paving_stone
-2.64,6.26,16.38,0.2,-0.15,-0.29,1721743411752,paving_stone
-2.87,2.19,7.25,0.05,0.24,-0.04,1721743411762,paving_stone
-1.58,-0.22,9.53,0.04,0.1,0.15,1721743411771,paving_stone
0.37,-2.38,13.68,0.03,0.29,0.04,1721743411781,paving_stone
-1.8,3.27,11.04,0.22,-0.09,0.02,1721743411791,paving_stone
0.69,3.56,8.16,0.18,0.24,0.0,1721743411800,paving_stone
-0.09,0.51,7.45,0.14,-0.04,-0.01,1721743411809,paving_stone
-0.92,3.44,12.65,0.12,0.27,-0.12,1721743411818,paving_stone
-1.66,4.8,14.58,0.27,-0.02,-0.03,1721743411827,paving_stone
-0.64,8.84,11.86,0.21,0.19,0.18,1721743411836,paving_stone
1.3,8.26,9.32,0.16,0.05,0.1,1721743411845,paving_stone
0.54,-4.03,10.05,-0.11,0.08,-0.22,1721743411854,paving_stone
-2.86,-2.92,14.15,-0.0,-0.04,-0.24,1721743411863,paving_stone
-3.01,-0.32,8.67,0.12,0.02,-0.05,1721743411872,paving_stone
-1.57,1.61,8.85,-0.01,0.11,0.15,1721743411881,paving_stone
-0.11,5.86,13.85,0.07,0.12,0.09,1721743411890,paving_stone
-0.53,9.21,15.27,0.33,0.02,0.01,1721743411899,paving_stone
0.16,-3.22,3.48,0.1,-0.13,-0.02,1721743411908,paving_stone
-1.42,-3.21,5.6,-0.03,0.19,-0.01,1721743411917,paving_stone
0.41,-5.94,6.52,-0.14,-0.03,0.04,1721743411926,paving_stone
-3.14,1.85,10.03,-0.06,0.14,-0.01,1721743411935,paving_stone
-1.97,-0.48,7.16,0.1,-0.11,0.25,1721743411944,paving_stone
0.51,-0.69,5.8,-0.1,0.09,0.45,1721743411953,paving_stone
1.39,0.27,8.79,-0.15,-0.01,0.48,1721743411962,paving_stone
4.52,-1.39,11.68,-0.29,0.12,0.18,1721743411971,paving_stone
1.98,-2.97,15.32,-0.19,-0.07,-0.04,1721743411980,paving_stone
-0.06,2.76,8.63,-0.0,-0.02,0.02,1721743411989,paving_stone
-0.34,-2.1,1.44,-0.27,-0.08,0.17,1721743411999,paving_stone
-1.47,-7.28,9.46,-0.42,0.03,0.14,1721743412008,paving_stone
-0.41,-8.17,17.33,-0.3,-0.05,0.25,1721743412017,paving_stone
0.04,5.98,15.92,-0.05,-0.04,0.41,1721743412026,paving_stone
4.24,3.91,12.55,-0.22,0.01,0.36,1721743412035,paving_stone
3.06,-2.48,21.16,-0.4,0.08,-0.05,1721743412044,paving_stone
-0.65,4.36,19.91,0.04,-0.2,-0.15,1721743412053,paving_stone
-2.16,4.33,6.02,0.07,-0.06,-0.02,1721743412062,paving_stone
-2.55,3.25,6.53,-0.06,0.02,0.23,1721743412071,paving_stone
0.83,-1.5,8.99,0.03,0.04,0.27,1721743412080,paving_stone
0.93,-0.11,7.01,0.13,-0.03,0.1,1721743412089,paving_stone
0.79,2.42,8.65,0.11,0.05,0.0,1721743412098,paving_stone
-1.71,10.91,13.92,0.24,0.0,0.04,1721743412107,paving_stone
-1.07,3.14,9.58,0.14,-0.06,0.1,1721743412116,paving_stone
-0.06,-0.38,13.52,0.03,0.06,0.14,1721743412125,paving_stone
1.98,1.26,11.57,0.24,-0.11,0.22,1721743412134,paving_stone
3.11,6.02,6.64,0.21,0.04,0.03,1721743412143,paving_stone
2.69,4.66,9.84,0.16,-0.02,-0.19,1721743412152,paving_stone
-0.43,-2.84,10.12,0.09,-0.07,-0.36,1721743412161,paving_stone
-4.07,-0.1,13.98,0.15,0.03,-0.24,1721743412170,paving_stone
-4.17,1.18,9.26,0.24,-0.02,0.16,1721743412179,paving_stone
-1.0,0.94,6.93,0.04,0.15,0.32,1721743412188,paving_stone
1.2,-1.01,11.15,-0.05,0.03,0.26,1721743412197,paving_stone
0.89,4.83,12.78,0.23,0.0,-0.01,1721743412206,paving_stone
0.67,1.91,3.73,0.19,-0.12,-0.07,1721743412215,paving_stone
-1.98,4.18,3.76,-0.05,0.03,0.03,1721743412224,paving_stone
-0.05,-2.15,10.77,-0.24,0.17,-0.03,1721743412234,paving_stone
-2.09,-0.79,15.93,-0.05,-0.19,-0.06,1721743412243,paving_stone
-1.27,-1.05,9.53,0.05,-0.08,-0.08,1721743412252,paving_stone
-0.66,1.05,10.9,-0.1,-0.07,0.03,1721743412261,paving_stone
-0.65,-1.04,13.57,-0.03,-0.08,0.03,1721743412270,paving_stone
-0.04,3.05,14.02,0.09,-0.06,-0.08,1721743412279,paving_stone
-0.59,1.66,5.48,0.07,-0.19,0.04,1721743412288,paving_stone
0.68,3.31,7.22,0.01,0.14,0.1,1721743412297,paving_stone
1.57,-0.91,4.02,-0.03,-0.15,0.12,1721743412306,paving_stone
2.68,-5.29,7.68,-0.3,0.15,-0.14,1721743412315,paving_stone
-0.79,-1.37,19.0,-0.02,-0.11,-0.28,1721743412324,paving_stone
-2.92,2.93,7.59,0.19,-0.21,-0.12,1721743412333,paving_stone
-2.63,5.35,3.66,-0.09,0.06,0.23,1721743412342,paving_stone
0.22,-1.41,14.47,-0.24,0.1,0.21,1721743412351,paving_stone
-0.06,-1.91,17.92,0.05,-0.17,0.05,1721743412360,paving_stone
2.42,0.19,10.94,0.13,-0.03,-0.18,1721743412369,paving_stone
-1.27,3.73,8.26,0.11,-0.17,-0.13,1721743412378,paving_stone
-0.47,3.11,8.59,0.03,0.02,0.08,1721743412387,paving_stone
-0.11,1.38,14.6,0.07,0.02,0.09,1721743412396,paving_stone
0.2,0.44,8.7,0.22,-0.13,0.09,1721743412406,paving_stone
1.4,-7.45,3.44,-0.07,0.0,-0.03,1721743412415,paving_stone
-1.96,1.13,14.96,-0.12,0.0,-0.17,1721743412424,paving_stone
-2.16,5.62,18.19,0.1,-0.13,-0.05,1721743412433,paving_stone
-3.49,4.36,8.99,0.13,-0.19,0.01,1721743412442,paving_stone
-0.73,-2.15,9.0,-0.03,-0.04,0.16,1721743412451,paving_stone
0.09,-0.61,9.78,-0.07,-0.15,0.22,1721743412460,paving_stone
3.84,2.88,11.82,-0.06,0.07,0.02,1721743412469,paving_stone
3.13,4.94,10.15,-0.04,-0.24,-0.18,1721743412478,paving_stone
0.72,0.81,8.43,-0.05,-0.09,-0.4,1721743412488,paving_stone
-1.66,-1.12,8.8,-0.04,-0.2,-0.18,1721743412497,paving_stone
-3.45,2.53,9.37,-0.09,-0.03,0.02,1721743412506,paving_stone
-0.17,9.06,12.32,0.03,0.04,0.13,1721743412516,paving_stone
2.82,0.28,7.03,-0.15,-0.14,0.04,1721743412525,paving_stone
2.02,1.76,7.15,-0.13,0.08,-0.3,1721743412534,paving_stone
1.06,-7.94,4.86,-0.23,-0.19,-0.51,1721743412543,paving_stone
-5.52,-1.92,11.43,-0.15,0.08,-0.41,1721743412552,paving_stone
-4.52,4.28,11.54,0.16,-0.07,0.04,1721743412561,paving_stone
0.05,-1.21,7.57,-0.18,-0.08,0.37,1721743412570,paving_stone
2.11,5.01,16.89,-0.08,0.17,0.21,1721743412579,paving_stone
4.58,8.3,8.35,0.12,-0.12,-0.42,1721743412588,paving_stone
-1.44,-1.84,-0.6,-0.35,-0.2,-0.77,1721743412597,paving_stone
-6.34,-15.79,14.9,-0.71,0.25,-0.54,1721743412606,paving_stone
-9.64,-1.48,29.84,0.05,-0.1,-0.03,1721743412615,paving_stone
-4.43,6.82,4.72,0.38,-0.18,0.57,1721743412624,paving_stone
3.68,9.36,-1.08,-0.03,0.25,0.71,1721743412633,paving_stone
8.09,-1.19,11.65,-0.17,-0.0,0.17,1721743412642,paving_stone
4.95,-3.29,17.32,-0.06,-0.1,-0.65,1721743412651,paving_stone
-1.06,6.04,16.0,0.12,-0.2,-0.75,1721743412660,paving_stone
-5.72,8.21,11.2,0.17,-0.08,-0.4,1721743412669,paving_stone
-5.24,1.59,10.77,0.12,-0.0,0.04,1721743412678,paving_stone
-1.46,0.08,10.49,0.21,0.05,0.2,1721743412687,paving_stone
1.93,-0.02,6.7,0.24,-0.01,0.05,1721743412696,paving_stone
2.64,0.93,7.46,0.17,0.05,-0.24,1721743412705,paving_stone
-1.41,-0.19,10.06,0.16,-0.06,-0.47,1721743412714,paving_stone
-4.01,2.08,13.75,0.22,0.02,-0.32,1721743412724,paving_stone
-4.74,4.22,13.58,0.31,-0.03,0.01,1721743412733,paving_stone
0.01,-0.61,10.12,0.16,0.07,0.24,1721743412742,paving_stone
2.53,4.56,10.07,0.24,0.1,0.07,1721743412751,paving_stone
4.2,2.55,2.59,0.19,-0.05,-0.26,1721743412760,paving_stone
0.79,-0.45,5.95,-0.07,0.12,-0.56,1721743412769,paving_stone
-4.24,-3.17,12.14,0.01,-0.1,-0.4,1721743412779,paving_stone
-3.54,-3.22,8.42,0.02,0.06,0.04,1721743412788,paving_stone
-0.54,-4.28,12.03,-0.15,0.14,0.19,1721743412797,paving_stone
0.76,1.0,21.23,-0.01,0.11,-0.06,1721743412806,paving_stone
0.43,4.79,10.28,0.35,-0.17,-0.21,1721743412815,paving_stone
0.18,4.63,0.69,0.14,0.07,-0.24,1721743412824,paving_stone
-2.48,5.83,6.95,0.08,-0.0,-0.04,1721743412833,paving_stone
0.04,-2.21,9.55,-0.08,0.13,-0.05,1721743412842,paving_stone
-0.92,-0.64,16.83,0.03,-0.02,-0.09,1721743412851,paving_stone
0.38,1.71,4.97,0.21,-0.06,-0.05,1721743412860,paving_stone
2.11,3.16,0.71,-0.07,0.18,-0.06,1721743412869,paving_stone
0.33,0.23,10.75,-0.22,0.07,-0.21,1721743412878,paving_stone
-1.58,2.96,19.8,-0.14,0.06,-0.31,1721743412887,paving_stone
-4.46,1.85,18.79,0.12,-0.12,-0.23,1721743412896,paving_stone
-3.36,-1.8,7.11,-0.05,0.02,-0.01,1721743412905,paving_stone
-1.56,1.42,9.64,-0.2,0.08,0.17,1721743412914,paving_stone
1.06,-1.15,9.11,-0.1,0.07,-0.03,1721743412923,paving_stone
-0.29,3.24,4.42,0.02,-0.11,-0.28,1721743412932,paving_stone
-1.9,-0.86,2.43,-0.07,-0.03,-0.26,1721743412941,paving_stone
-4.27,0.79,12.4,-0.09,0.02,0.0,1721743412950,paving_stone
-1.11,-0.07,13.86,-0.06,0.01,0.19,1721743412959,paving_stone
2.02,1.38,17.27,-0.09,0.11,0.04,1721743412968,paving_stone
2.01,3.28,15.16,0.01,-0.17,-0.21,1721743412977,paving_stone
1.36,2.75,15.6,-0.05,0.06,-0.48,1721743412986,paving_stone
-3.19,4.64,10.95,0.19,-0.29,-0.29,1721743412995,paving_stone
-0.76,-5.66,1.78,-0.09,0.13,-0.15,1721743413004,paving_stone
-1.58,-0.13,10.1,-0.04,0.05,0.03,1721743413013,paving_stone
1.85,2.15,6.65,0.01,0.08,0.06,1721743413022,paving_stone
2.6,3.9,4.78,-0.01,0.12,-0.1,1721743413031,paving_stone
2.72,-2.02,8.05,-0.09,0.11,-0.3,1721743413040,paving_stone
-0.97,-3.49,13.07,-0.07,0.09,-0.39,1721743413049,paving_stone
-3.75,-0.4,16.33,-0.0,0.04,-0.31,1721743413058,paving_stone
-4.15,4.3,16.63,0.09,0.03,-0.01,1721743413067,paving_stone
-0.15,4.26,10.78,0.08,0.05,0.16,1721743413076,paving_stone
3.56,-2.63,9.88,-0.04,0.16,0.05,1721743413085,paving_stone
3.12,-6.03,13.93,-0.02,0.1,-0.22,1721743413094,paving_stone
-0.11,-2.86,14.63,-0.01,0.04,-0.32,1721743413103,paving_stone
-1.95,2.81,16.06,0.1,0.05,-0.26,1721743413112,paving_stone
-2.55,0.1,9.57,0.17,-0.07,-0.14,1721743413121,paving_stone
-2.09,1.67,5.92,0.14,0.07,-0.02,1721743413130,paving_stone
-0.42,3.18,5.65,0.14,-0.03,0.04,1721743413139,paving_stone
-0.05,5.09,7.53,0.09,0.09,-0.07,1721743413148,paving_stone
-0.96,1.32,9.0,0.04,-0.1,-0.09,1721743413157,paving_stone
-2.21,2.4,8.28,-0.02,-0.02,-0.18,1721743413166,paving_stone
-1.95,-1.36,7.84,-0.06,-0.12,-0.06,1721743413175,paving_stone
0.58,0.12,10.76,-0.08,0.09,0.1,1721743413184,paving_stone
2.16,3.86,14.66,-0.03,0.03,0.03,1721743413193,paving_stone
3.07,2.32,13.31,0.01,-0.06,-0.13,1721743413202,paving_stone
1.96,3.7,16.32,0.05,0.12,-0.4,1721743413211,paving_stone
-1.06,2.85,8.75,0.21,-0.19,-0.39,1721743413220,paving_stone
-4.49,9.64,6.66,0.04,0.23,-0.13,1721743413230,paving_stone
-2.31,-1.11,5.97,-0.12,-0.06,0.11,1721743413239,paving_stone
-1.85,-4.53,7.91,-0.15,0.22,0.14,1721743413248,paving_stone
1.66,-1.58,6.56,0.02,0.07,0.13,1721743413257,paving_stone
0.58,-2.32,1.23,-0.19,0.05,-0.04,1721743413266,paving_stone
0.91,-0.99,13.74,-0.29,0.3,-0.14,1721743413275,paving_stone
-0.5,-0.0,20.61,-0.04,0.01,-0.2,1721743413284,paving_stone
-1.89,3.28,14.0,0.11,0.07,-0.22,1721743413293,paving_stone
-1.3,0.07,12.04,-0.17,0.12,-0.09,1721743413307,paving_stone
-1.49,-0.44,15.35,-0.19,0.14,-0.06,1721743413311,paving_stone
-0.12,-0.24,14.51,0.01,0.09,-0.05,1721743413320,paving_stone
1.06,1.08,6.57,0.07,0.1,-0.18,1721743413329,paving_stone
-0.27,2.09,5.37,0.07,0.11,-0.25,1721743413338,paving_stone
0.08,1.37,6.36,0.03,0.13,-0.18,1721743413347,paving_stone
-0.34,4.37,10.39,0.03,0.13,-0.08,1721743413356,paving_stone
0.93,3.24,9.16,-0.0,0.09,-0.19,1721743413365,paving_stone
0.02,1.3,14.53,-0.08,0.18,-0.37,1721743413374,paving_stone
-1.95,2.27,10.76,0.07,-0.06,-0.2,1721743413383,paving_stone
-1.18,-1.93,5.94,-0.09,0.16,-0.14,1721743413392,paving_stone
-1.97,2.33,12.85,-0.01,0.09,-0.06,1721743413401,paving_stone
-0.52,1.6,6.89,0.11,0.04,-0.09,1721743413410,paving_stone
-0.21,-1.1,9.44,-0.07,0.1,-0.04,1721743413419,paving_stone
1.08,2.3,13.43,0.13,0.13,0.01,1721743413428,paving_stone
1.08,2.91,6.57,0.17,0.02,-0.11,1721743413437,paving_stone
-1.08,-0.95,13.4,-0.09,0.21,-0.26,1721743413447,paving_stone
-4.17,2.71,21.22,0.18,-0.01,-0.05,1721743413456,paving_stone
-1.95,1.96,8.14,0.2,0.05,0.21,1721743413465,paving_stone
0.42,2.08,9.21,0.01,0.24,0.24,1721743413474,paving_stone
1.99,-2.01,9.63,0.02,0.03,0.13,1721743413483,paving_stone
2.16,-4.07,10.16,-0.02,0.12,-0.12,1721743413492,paving_stone
-0.22,0.45,8.66,0.08,-0.04,-0.17,1721743413501,paving_stone
-1.59,-0.6,5.69,-0.03,0.06,-0.15,1721743413510,paving_stone
-3.68,2.97,14.93,-0.02,0.04,-0.02,1721743413519,paving_stone
-2.53,2.7,13.03,0.11,-0.01,0.15,1721743413528,paving_stone
0.25,-1.51,8.67,-0.0,0.1,0.09,1721743413537,paving_stone
-0.11,-0.77,8.26,-0.0,-0.0,-0.05,1721743413547,paving_stone
-1.24,4.82,10.32,-0.08,0.11,-0.09,1721743413556,paving_stone
-2.71,7.09,13.75,0.06,-0.04,0.09,1721743413565,paving_stone
-0.06,-3.68,5.61,-0.07,-0.01,0.21,1721743413574,paving_stone
1.88,-5.42,7.47,-0.23,0.12,0.18,1721743413583,paving_stone
2.6,0.38,11.71,-0.18,0.06,0.02,1721743413592,paving_stone
1.99,0.28,14.6,-0.17,0.02,-0.12,1721743413601,paving_stone
-1.42,6.21,16.22,0.08,-0.0,-0.22,1721743413610,paving_stone
-2.3,2.48,7.17,0.12,-0.06,0.02,1721743413619,paving_stone
-0.42,5.01,7.0,0.02,0.17,0.27,1721743413628,paving_stone
3.53,1.24,9.13,-0.01,0.16,0.21,1721743413637,paving_stone
3.5,3.84,9.55,0.01,0.07,-0.14,1721743413646,paving_stone
2.44,1.64,7.9,0.01,0.09,-0.42,1721743413655,paving_stone
-2.41,1.53,8.99,0.0,0.06,-0.39,1721743413664,paving_stone
-3.98,-2.87,11.24,-0.01,0.15,-0.04,1721743413673,paving_stone
-3.34,-0.98,14.8,-0.02,0.15,0.19,1721743413682,paving_stone
-0.71,2.01,14.86,0.14,0.18,0.19,1721743413691,paving_stone
2.27,2.95,9.96,0.08,0.12,0.08,1721743413700,paving_stone
1.51,7.33,10.11,0.15,0.16,-0.13,1721743413709,paving_stone
0.76,0.11,4.0,0.1,0.01,-0.26,1721743413718,paving_stone
-1.93,-0.31,4.6,0.1,0.13,-0.24,1721743413727,paving_stone
-1.42,-3.58,3.37,-0.03,0.12,-0.03,1721743413736,paving_stone
-1.68,0.07,11.15,-0.12,0.19,0.02,1721743413745,paving_stone
-0.36,0.88,13.51,0.04,0.04,-0.03,1721743413754,paving_stone
-0.34,-0.54,11.11,0.03,0.06,-0.11,1721743413763,paving_stone
-0.96,4.42,10.66,0.04,0.03,-0.05,1721743413772,paving_stone
0.16,-0.54,13.19,-0.17,0.18,-0.05,1721743413781,paving_stone
-1.89,-4.6,23.77,0.02,-0.0,-0.14,1721743413791,paving_stone
-0.68,-1.45,11.66,0.27,0.01,-0.12,1721743413800,paving_stone
-1.36,5.13,9.38,0.14,0.24,-0.0,1721743413809,paving_stone
-0.37,5.63,6.1,0.28,-0.04,0.21,1721743413818,paving_stone
3.85,-0.07,7.38,0.13,0.37,0.07,1721743413827,paving_stone
3.05,2.08,8.68,0.3,-0.04,-0.09,1721743413836,paving_stone
3.16,-2.79,2.68,0.13,0.18,-0.25,1721743413845,paving_stone
-0.3,2.34,13.33,0.01,0.15,-0.31,1721743413854,paving_stone
-2.55,1.83,13.77,0.2,0.05,-0.16,1721743413863,paving_stone
